Movie,Views,Sentiment,Total BO Collection
Maine Pyar Kiya - Trailer - Salman Khan &amp; Bhagyashree,328368,0.2109027777777778,270000000
Bhoot: The Haunted Ship | OFFICIAL TRAILER | Vicky Kaushal &amp; Bhumi Pednekar | Bhanu Pratap Singh,38271713,0.12062500000000001,210000000
"Apna Sapna Money Money Movie | Ritesh Deshmukh, Shreyas Talpade | Bollywood Comedy Movie Trailer",16076,0,190000000
"Official Trailer: Humko Deewana Kar Gaye |  Akshay Kumar | Katrina Kaif | Raj Kanwar,",337588,0.23550000000000004,270000000
"Satyameva Jayate 2 (OFFICIAL TRAILER) John Abraham, Divya Khosla Kumar | Milap Zaveri | Bhushan K",39819548,0.16916666666666663,150000000
Yuva - Title Announcement | Yuva Rajkumar | Santhosh Ananddram | Vijay Kiragandur | Hombale Films,3943787,0.10166666666666668,230000000
Satya trailer 1998 manoj bajpai JD Chakravarty urmila,115719,0.1976190476190476,180000000
"TERAA SURROOR OFFICIAL TRAILER | Himesh Reshammiya, Farah Karimaee, Naseeruddin Shah | T-Series",8913671,0.06,200000000
Dhadkan Trailer.,10580,0.43019841269841275,260000000
hindustan ki kasam 1999 promo,3618,0,260000000
Bewakoofiyaan | Official Trailer | Ayushmann Khurrana | Sonam Kapoor,4148245,0.08807870370370371,210000000
Judaai : The Revisit,2920649,0.11154761904761903,270000000
Bandit Queen - Trailer,47994,-0.08571428571428572,200000000
"Hum Tumhare Hain Sanam (Official Trailer) | Shahrukh Khan, Salman Khan &amp; Madhuri Dixit",1863983,0.2869791666666667,310000000
Marvel Studios’ Ant-Man and The Wasp: Quantumania | Official Trailer,33580212,0.2060391156462585,38900000000
"KHAMOSHIYAN - Silences have Secrets:UNCENSORED Trailer | Ali Fazal, Gurmeet Choudhary,Sapna Pabbi",4917961,0,190000000
"Halla Bol  Full Video | Dhan Dhana Dhan Goal |John Abraham, Arshad Warsi, Boman Irani | Daler Mehdi",544904,0.1925,210000000
Grand Masti | Official Trailer,76549,0.43000000000000005,200000000
"Sajan Chale Sasural - Govinda, Karishma Kapoor, Tabu | Trailer | Full Movie Link in Description",234503,0.05500000000000001,230000000
Company West End official trailer,52904,0.15833333333333335,230000000
Chup chup ke full movie trailer,13872,0.0,240000000
Aankhen 2002 Trailer - Gaurang Doshi Productions,191996,0.1797544642857143,180000000
Deewana Mastana Full Movie HD,909896,0.19658333333333333,240000000
"Hunterrr (2015) Official Trailer | Gulshan Devaiah, Radhika Apte, Sai Tamhankar | Latest Bollywood",8932360,0.20893939393939392,180000000
Hate Story Uncensored Theatrical Trailer (Official) 2012,8969808,0.16125,170000000
Babumoshai Bandookbaaz | Official Trailer | Nawazuddin Siddiqui | Bidita Bag,15366654,0.4162252221462747,180000000
trailer ghulam hd,59060,0.16041666666666665,230000000
India&#39;s Most Wanted | Official Trailer | Arjun Kapoor | Raj Kumar Gupta | 24th May,21982765,0.19391384310134313,180000000
Bbuddah Hoga Terra Baap Trailer 2011,200895,0.0750801282051282,210000000
Maa Tujhe Salaam 2 - Official Trailer | Sunny Deol | Tiger Shroff | Mithun | Tabu | @UncutCinema |,133904,0.25283333333333335,210000000
Judwaa (HD) - Trailer - Salman Khan - Karisma Kapoor - Ramba,345421,0.16250000000000003,230000000
"Paheli | Trailer | Now in HD | Shah Rukh Khan, Rani Mukherji | A film by Amol Palekar",2146865,0.11923647186147186,310000000
Shaadi Mein Zaroor Aana | Official Trailer |  Rajkummar Rao | Kriti Kharbanda,23784151,0.100625,170000000
Major Saab Theatrical Trailer 1998,59478,0.24857253086419753,220000000
MAJOR Trailer - Hindi | Adivi Sesh | Saiee M | Sobhita D | Mahesh Babu - In Cinemas June 3rd,29871548,0.08729464285714286,580000000
"Ujda Chaman - Official Trailer | Sunny Singh, Maanvi Gagroo | Abhishek Pathak",34351316,0.17076388888888888,160000000
"KHUDA HAAFIZ 2 - Agni Pariksha | TRAILER | Vidyut J, Shivaleeka O, Faruk K | 8th July in THEATRES",1755347,0.15585164141414143,150000000
"Phone Bhoot - Official Trailer | Rent Now On Prime Video Store | Katrina Kaif, Ishaan, Siddhant",620528,0.11879166666666667,170000000
Mujhse Dosti Karoge - Trailer,6810473,0.14858333333333335,320000000
China Gate (1957) | HD Trailer,579,0.5,220000000
HALLA BOL - trailer,10823,0.5,190000000
"Dulhe Raja - Trailer | Govinda, Raveena Tandon, Kader Khan and Johnny Lever | Edit O Island",41647,0.2833333333333333,210000000
Kyon ki trailer HD,70103,0.11958333333333332,220000000
Gangster A Love Story 2006 trailer,394763,0.24045075757575757,160000000
"Coolie No. 1 - Official Trailer | Varun Dhawan, Sara Ali Khan | David Dhawan | Amazon Prime Video",72608061,0.14065476190476192,210000000
Manjhi - The Mountain Man | Nawazuddin Siddiqui and Radhika Apte | Official Trailer,13031680,0.017499999999999995,160000000
God Tussi Great Ho! - Trailer -  Avitel,39713,0.0,200000000
Heroes Trailer - Season One,1550172,0.23267857142857143,230000000
"Hungama 2 Official Trailer | Shilpa Shetty, Paresh Rawal, Meezaan, Pranitha, Priyadarshan | July 23",27575480,0.06066666666666667,180000000
Hera Pheri Trailer,76332,0.21041666666666667,210000000
"Made In China Official Trailer | Rajkummar Rao, Boman, Mouni | Dinesh Vijan | Mikhil Musale",31094921,0.07125000000000001,160000000
Mere Dad Ki Maruti | Official Trailer | Saqib Saleem | Rhea Chakraborty | Ram Kapoor,1202346,0.02252777777777778,170000000
Kya Kehna - Official Trailer - Saif Ali Khan &amp; Preity Zinta,367738,0.24346354166666662,210000000
mohra movie1994 trailer //@kshay kum@r/sunil shetty /raveena tandon /nasheeruddin shah /paresh rawal,5675,0,220000000
Khalnayak Trailer | Sanjay Dutt | Madhuri Dixit | Jackie Shroff | Hindi crime action Movie Trailer,32400,0.05,210000000
HD - बंधन || Bandhan || Bhojpuri Film Trailer || Bhojpuri Film Promo  || Khesari  Lal Yadav,1352578,0.10499999999999998,210000000
"Bunty Aur Babli 2 | Official Trailer | Saif Ali Khan, Rani Mukerji, Siddhant C, Sharvari | Varun S",24808401,0.08917748917748919,200000000
paan singh tomar movie trailer,151116,0.19999999999999998,170000000
Yamla Pagla Deewana Phir Se | Trailer | Dharmendra | Sunny Deol | Bobby Deol | Navaniat Singh,19576085,0.35022261072261074,170000000
"FANNEY KHAN Official Trailer | Anil Kapoor, Aishwarya Rai Bachchan, Rajkummar Rao",25814737,0.095625,190000000
Pyare Mohan - Vivek Oberoi - Fardeen Khan - Most Viewed Comedy Scene - बॉलीवुड हिट कॉमेडी,92474,0.1506060606060606,180000000
"Chup! | Official Trailer | Sunny Deol, Dulquer Salmaan, Shreya Dhanwanthary, Pooja Bhatt | R Balki",18710335,0.06541666666666666,190000000
Ek aur EK Gyarah Trailer,62305,0.0,190000000
Ab Tumahre Hawale Watan Saathiyo - Theatrical Trailer Akshay Kumar Bobby Deol Divya Khosla Kumar,3442,0.8,190000000
&quot;BOBBY JASOOS&quot; THEATRICAL TRAILER | Vidya Balan,3571585,0.23928571428571432,200000000
Chal Mere Bhai Trailer,7232,0.0,210000000
Beta Trailer | Call of Duty: Modern Warfare III,277998,0.00800011392116655,210000000
A Wednesday 2008 Trailer,313418,0.007083333333333333,150000000
Loveyatri | Official Trailer | Aayush Sharma | Warina Hussain | Abhiraj Minawala | 5th October 2018,35685011,0.215,180000000
Ahsoka | Official Trailer | Disney+,9334679,0.12338649891774893,270000000
"Arjun Pandit (1999) Official Trailer - Sunny Deol, Juhi Chawla Action Movie HD",913,0,310000000
Promo - Deewangee,28907,0.5020833333333333,170000000
Chachi 420 (1997) Full Hindi Comedy Movie| Kamal Haasan| Tabu| Amrish Puri | Comedy Movie,648783,0,200000000
